,ID,发表时间,满意度,评论
0,16406232966,2021-10-03 19:05:16,5,"运行速度：相当快 开机也快 上手很快
屏幕效果：也好
外形外观：非常喜欢
轻薄程度：很薄的那种
在京东已经买了两个华硕的笔记本了 信赖华硕的品牌"
1,16453165388,2021-10-12 23:04:56,5,华硕品质坚如磐石，名不虚传，第一感觉质感爆棚，我是直播间买的，而且物美价廉，同等配置价位某想5千多，而且客服人员也特别的有耐心，因为我就是话痨，，而且当时还感觉不太放心，推荐购买，运行速度特别快，当年自己组装第一台游戏电脑，主板就是用的华硕Z97，一直用到现在，所以我还选华硕
2,16277657484,2021-09-09 22:16:59,5,昨天收到货了，迫不及待的打开使用，挺好的，运行速度很快，外观很大气，银色的显高档大气！屏幕很清晰！华硕笔记本电脑，杆杆的！
3,16505348829,2021-10-23 12:10:48,5,发货速度快，电脑颜值不错，键盘阻尼感不错，整体运行速度快，感觉真香！！！超薄设计，散热目前觉得还可以！！！！！！！以后再追评！
4,16448832063,2021-10-11 22:27:09,5,"运行速度：很快
屏幕效果：精度高
散热性能：良好
外形外观：漂亮
轻薄程度：轻薄
其他特色：内存大，性价比很高，第三台华硕电脑了，好品质值得信赖，赠品包和鼠标很贴心"
5,16490611076,2021-10-20 15:58:54,5,"电脑漂亮，网速很快，用它来接单很放心，发个朋友圈推荐同行都买这种电脑
运行速度：快
屏幕效果：好
散热性能：好
外形外观：漂亮
轻薄程度：很好
其他特色：综合都很好"
6,16313873703,2021-09-16 18:07:26,5,给**买的，外观时尚，系统很流畅，她很满意，用段时间再来追加吧。
7,16434588127,2021-10-08 23:09:31,5,很好的电脑，一拿到手就赶紧开机，设置，进入系统。这台电脑的开机速度很快，竟然在10秒以内。屏幕很清晰，体积也不大，方便携带。希望接下去能耐用，一直陪着我。等用过一段时间再来追加评论和体会。今晚用它工作了一会，体验很好。
8,16455226736,2021-10-13 12:35:50,5,对比了这么15英寸大屏，这个价没多少选择，纠结很久还是选了华硕，音效是真的不错，开机也快，非常满意
9,16457626971,2021-10-13 21:14:03,5,"开机速度很快
屏幕效果：1080P的高清屏幕显示很清晰
外形外观：外观金属感强，非常时尚大气
轻薄程度：机身轻薄
其他特色：这款机器一个明显的优势就是配了两块硬盘，一块256G的固态硬盘可以装系统和程序，一块1T的机械硬盘可以用来保存资料，不用担心硬盘空间不够用。另外还预装了迈克菲的杀毒软件，可以非常优惠的价格使用一年。"
10,16513245404,2021-10-24 21:22:36,5,收到用了一天，感觉挺好的，开机很快，屏幕很清晰，键盘手感很好，不算很重，女生用还行。这款笔记本性价比挺高的，送的鼠标和电脑包也很好的。太划算了！
11,16582738400,2021-11-05 20:43:59,5,"清晰的屏幕，看着还不累眼镜，运行速度又很好，华硕果然很好
轻薄程度：虽然比我过去的14寸大一些，但是薄了三分之一，非常完美

散热性能：开机再也没有CPU转速的声音了，而且还不会个把小时内发热

很喜欢

送的原装鼠标有质感，电脑包也很不错哟"
12,16471751684,2021-10-16 17:52:38,5,"运行速度：速度超快，基本是秒开哦。
外形外观：颜值在线就我选的这款啊，银颜色的还可以。屏幕边框稍微有点宽，跟我的荣耀比起来好像还宽一点。自己装好了ps AI和cdr运行流畅。第2天把windows10升级为11了，体验感觉也很好。用了这么久一直没有出问题，也没卡过，非常棒啊。"
13,16309980525,2021-09-15 22:01:57,5,前天买的，用了几天，感觉物超所值，开机特别快，基本上10秒都用不了就开机了，装了2020的cad运行也非常流畅，看视频清晰度很棒，很好用，赠送的鼠标，电脑包也很实用，非常棒
14,16450936311,2021-10-12 13:53:37,5,第一次在京东买笔记本，看到的第一眼就超喜欢，立马开箱按照系统提示一步一步的安装系统，很快就安装完成，很惊喜。
15,16495061307,2021-10-21 13:05:35,5,"运行速度：开机速度很快，用了几天也没有卡顿的现象
屏幕效果：屏幕很大，追剧看着很舒服
散热性能：目前未发热过
外形外观：很漂亮呀！！颜值党快冲
轻薄程度：不重，方便携带"
16,16485770496,2021-10-19 15:37:33,5,其他特色：不多说了，直接上图我自己买了贴纸，自己贴哒 外观材质：银白色的外观很适合女孩子，很漂亮又低调。而且电脑很轻薄，拿在手里一点都不沉女孩子完全OK。 电脑性能：酷睿i5 11代非常流畅完全不会卡顿。我一般都是做文件做表格之类的，用起来非常顺手，偶尔打打游戏也不会卡，非常棒。还送了静音鼠标手感超级好。
17,16640730608,2021-11-14 13:25:14,5,原装正品！华硕电脑大品牌，用料上乘，做工精良，开机非常快，操作反应迅速，不卡顿。商家服务一流，内外包装严实，送货速度非常快。
18,15443880179,2021-03-21 01:41:02,3,打游戏 LOL 打团就没怎么行
19,16452577425,2021-10-12 20:31:06,5,银色11代i512G＋256G＋1TB＋2G独显。今天刚收到货，一打开看，哗：开机好快，上手也很快。外观很大气，屏幕很清晰，运行也非常流畅。非常满意的华硕笔记本电脑。赠送的鼠标和包包都是很实用，非常满意。
20,16458060369,2021-10-13 23:21:50,5,"京东就是快，晚上下的单子第二天就到了！
IPS屏幕显示效果很细腻。设置好以后，开机速度8秒，其他反应方面要很快，非常满意！这个配置对学生党足够了，未来几年都不需要换电脑。"
21,16486015967,2021-10-19 16:26:25,5,"非常好，屏幕大重量轻，双硬盘，启动快，存储资料多，
独立显卡，较大的3D以及matlab030G大小的软件，CREO，均运行正常，分辨率高，看视频非常好。
绝对是居家办公的利器。充电器也小巧便携，赠送的鼠标，电脑包也蛮不错的，值得购买！"
22,16372507432,2021-09-27 17:25:35,5,轻薄，手感很好，开机速度很快，系统运行流畅，显示屏效果也好，看起来画面感十足，散热也不错，按键灵敏，独立显卡很可以的，值得。
23,16546866042,2021-10-31 15:56:00,5,"质量很好，很不错，商品描述一致，我很喜欢，符合我的期待值，发货也挺快的，很满意的一次购物，希望2021老板发大财！有活动记得通知我~
运行速度：很不错了 性价比很高
轻薄程度：符合我的预期"
24,16440789765,2021-10-10 08:39:44,5,电脑和赠品收到了，电脑非常满意，运行速度快，电脑银色很喜欢显霸气，客服很有礼貌讲解的很详细，点赞?，华硕电脑品牌值得信赖。
25,16580687609,2021-11-05 15:28:17,5,看中华硕大品牌，整体外观不错，颜色也大气，速度售后店专业师傅说非常不错。直播间下单，还送了包和鼠标，整体满意，相信华硕。
26,16545449818,2021-10-31 10:39:50,5,"运行速度：电脑收到了，外观很漂亮，运行很流畅，我很满意
轻薄程度：漂亮
散热性能：很好"
27,16467876223,2021-10-15 22:36:59,5,"运行速度：使用了两天速度快
屏幕效果：屏幕效果佳
散热性能：散热效果很好，长时间使用也没怎么热
外形外观：银色外观很大气
轻薄程度：厚度也很适中
其他特色：发货速度快，还送了鼠标和电脑包，客服服务也挺好的，有问必答."
28,16270299122,2021-09-08 13:01:34,5,电脑符合预期，外形轻薄有质感，运行速度很流畅，屏幕色彩光泽饱满，是一台很不错的电脑相对推荐。
29,16436800961,2021-10-09 12:36:11,5,"屏幕效果：清晰
运行速度：开机很快，使用也很顺畅
外形外观：颜色挺好的，有质感
轻薄程度：比较薄，携带方便"
30,16367655392,2021-09-26 20:53:50,5,很满意的一次购物，物流速度也比较快，跟卖家描述的完全一致，非常满意，完全超出期望。性价比高，非常适合学生学习和办公室办公所需。对于华硕这品牌一直都很信赖，也推荐。包装非常仔细，严实，快递员的服务态度非常好，赠送的礼包的质量也很好，尤其个包包很合适。
31,16351008445,2021-09-23 18:58:56,5,"跟实体店没有区别，还便宜，喜欢！外观干净漂亮，个人感觉大小也挺合适，找了很久选的这款，大爱！
运行速度：正常
屏幕效果：大
散热性能：好
外形外观：大方"
32,16606342284,2021-11-09 15:49:05,5,"简洁 流畅金属质感的外观、手感收到就爱了！ 
 买给女儿作业用，问了专业人士这样的配置，这样的价格超实惠！"
33,16572669269,2021-11-04 12:40:58,5,?非常漂亮，做工精细，颜值担当，非常方便，?喜欢的朋友可以下手！非常值得信赖的品牌，质量有保障!
34,16275180848,2021-09-09 12:27:40,5,非常满意的一次购物，物有所值，比实体店里实惠多了，电脑真的很好，因为非常非常薄，并且很好用！
35,16351439489,2021-09-23 20:42:33,5,性价比很高，外观漂亮，固态加机械硬盘，满足了速度与安全的两重要求，开机速度超快，电脑反应灵活，办公娱乐的好帮手，希望华硕不要让我在后续使用过程中失望！
36,16485895411,2021-10-19 16:02:45,5,性价比非常高的一款电脑啊，开机速度贼快，使用流畅不卡顿，银色外观，简单又大气。赠送的电脑包跟鼠标也是很好的。推荐推荐推荐哟~
37,15417871878,2021-03-14 07:42:18,5,收到货三天了，忙着试用一下，现在才来评。用着很流畅，上网速度快，连用几个小时也不发烫，散热好，机身很轻薄，15.6也不觉得大，总体来说，好，很好的一款笔记本！我喜欢
38,16393389640,2021-10-01 12:04:25,5,收到货 太哇塞了 质量好  清晰度高  运行特别快  屏幕大小正好  自带护眼模式  超级棒  店家还赠送了 包包和鼠标   很暖心  值得信赖
39,15384249559,2021-03-05 15:45:37,3,"开机速度很快，但感觉屏幕不够清晰。
不适合玩游戏，特别是LOL这种爱好者不建议买。"
40,16568437358,2021-11-03 19:13:29,5,"运行速度：很快，
屏幕效果：高清
外形外观：美观大方得体
轻薄程度：挺薄的，
快递速度也很快"
41,15842277602,2021-06-20 22:46:55,5,618抢购的华硕笔记本电脑到货了，赶上大促，收货比平时晚了一点点，时间上还是能够接受的，到货迫不及待的开箱体验，速度很快，设计比较简洁，款式中规中矩，赞&hellip
42,16518100263,2021-10-25 21:42:32,5,电脑很满意，店家也很耐心的给讲解了。另外必须说一下这款电脑的显示清晰度，确实比某基某尔性价比更高！还给带了鼠标和电脑包，一套都有了，赞！
43,15399023416,2021-03-09 11:00:16,5,超级棒，电脑屏幕很大  非常清晰  硬盘大  再不担心资料无处可放了  客服非常优秀， 物流给力  包装时候还用了帮宝适箱子加了保护  贴心。开机很快  作设计图时候 我尝试打开几个设计软件 依然强劲给力   没有辜负购买前各种纠结  京东给力
44,16462289233,2021-10-14 22:01:22,5,电脑和赠品刚收到就迫不及待的打开，超乎想象非常美观大气，运行速度也非常快，散热性能，屏幕效果都不错，外形外观都非常喜欢，华硕电脑真的不错。??
45,15569759076,2021-04-17 13:51:15,5,发货速度很快了，然后电脑持久，充电一次可以用很久，而且充电时间短，然后键盘的手感很好，15.6寸也算不上很重，这款电脑还是挺轻的，还咐带了数字小键盘，直接爱了！然后就外观也不错啦！挺办公的，买来做做文件，还是超赞的，而且开机也快
46,16566494384,2021-11-03 14:04:07,5,电脑收到就迫不及待的打开，开机速度10秒完成，很快。看着很精致超薄本拿起来很方便。
47,16403710044,2021-10-03 08:41:22,5,华硕笔记本很好用的，又买了台新的，运行很快，办公软件用起来很顺畅，散热没什么声音，屏幕看剧很爽
48,16634240079,2021-11-13 14:11:34,5,对比了好几款才选择的华硕，双十一到货很快，运行流畅，屏幕大，孩子平时学习娱乐足够
49,16427541825,2021-10-07 16:57:48,5,质量很好，每一步的设置都有语音提示，使我这种困难户可以从容面对。开机之后，可以升级到最新版本的操作系统11，终于体验了。赠品很好。
