,ID,发表时间,满意度,评论
0,16244846216,2021-09-03 15:57:23,5,"非凡S3超轻薄14英寸笔记本，高色域EVO严格认证，11代酷睿I7-1165G7，16G  512G,雷电4，银色。隔天到货，速度快。电脑外观漂亮，键盘手感好，触摸板灵敏，键盘背光和指纹识别很人性化。屏幕效果很好。"
1,16502160546,2021-10-22 19:24:18,5,"蓝色镁铝合金材质，非常轻薄，单手轻松拿起，续航12小时，开启角度180&deg特别适合商务演示，14英寸3: 2比例2.5K镜面屏，显示锐利清晰，屏幕边框极窄，很上档次，3: 2比例，文档处理非常友好，也是我选择商务出差必选的条件，开机5秒，指纹解锁秒开，唯一-遗憾的是电源适配器还是传统样式的，不是PD快充，回头自己再买个就完美了，散热很棒，微热且听不见风扇声音，两个USB-A,- 一个雷电4， - -个HDMI,-一个耳麦口，完美。背光键盘,触控板操控精准，支持多达一指到四指各种手势，基本可以替代鼠标了，送的充电无线鼠标很漂亮简约，下回再买个蓝牙鼠标可以不用鼠键接收器了，节省-一个A口。总之非常值得推荐的商务本，这个价格的13.5的evo平台没有其他，宏��电脑值得拥有!"
2,16162257212,2021-08-19 15:01:03,5,"运行速度：英特尔最新的第十一代酷睿处理器，速度杠杠的！搭载 Intel 11th Gen Intel Core  i5-1135G7@2.40GHz，10nm号工艺 跑分可达到64万以上。

屏幕效果：高色域屏幕，显示效果很出色。100% sRGB高色域，搭载了一块14英寸的1080P高清显示屏，屏占比很高，视野很开阔。
散热性能：散热性很好，风扇噪音也不大，待机状态下声音几乎没有。
外形外观：采用了渐变色的设计，夏日海滩的主题，进一步增强了笔记本的美观性。
轻薄程度：很轻薄，铝合金机身，重量在1.2kg左右，厚度仅为15.9mm，携带很方便。
其他特色：英特尔Evo平台严苛认证的笔记本电脑，可以买到这个价，性价比很高，而且还支持指纹识别，键盘背光等功能。

主要有以下特色:
1.快: 
&radic第十一代英特尔&reg酷睿&trade疾速响应
&radic英特尔&regWiFi6速度更快，连接更稳
&radic雷电4?更快更强大的连接能力
&radic瞬间唤醒
2.长:
&radic超长的续航能力，随时精力充沛
&radic快速充电半小时，工作4小时
3.炫:
&radic英特尔锐炬&regX?显卡 炫动灵感
&radic外观轻薄时尚，炫彩视界

总而言之，对这款笔记本很满意，以其超高的性价比，疾速的响应能力，长久的续航能力，强大的连接性，很推荐大家入手"
3,16120315664,2021-08-11 19:42:51,5,"运行速度：非常快，开机5s
屏幕效果：很好，不刺眼，看久了不会眼疼
散热性能：散热效果很好，声音也不大，几乎听不见
外形外观：外观中规中矩，商务办公
轻薄程度：很薄，很轻，方便出行携带，
其他特色：雷电4接口和eco认证是最大的特点，这个价位很难得，还有65w快充很不错"
4,16518087000,2021-10-25 21:40:02,5,颜值非常好看，实物比照片好看多了，键盘背光色度和亮度刚刚好，最新的win11系统，带EVO认证，价格不贵，颜值OK，运行速度快，宏��还是比较靠谱，重量很轻，小包随便装，超窄边框，屏幕14寸，但因为边框很窄，实际电脑外形就小了，很小巧漂亮的电脑，这个价格值得买
5,16053056311,2021-07-29 00:09:37,5,Intel EVO认证，14寸小本本颜值高，运行速度快，便携办公都很友好，重度使用一天，电池耐用，运行各种游戏流畅，下载速度非常好，电脑还带了Acer自家软件，特别方便，换上自己喜欢的电脑壁纸，又是一个清清爽爽的夏天了，这个小本本作为生产力主机，各方面性能均衡，配置也是棒棒哒!而且夏天用居然一点都不发烫，超级安静，放腿上打字也没感觉发热，特别好的小本本。选了很久最后才定这款笔记本，本来担心14寸太小，没想到这个屏占比看着异常舒服协调，不比15.6的差。总之就挺好的，符合大多数人是电脑需求。
6,15880231281,2021-06-27 22:08:45,5,买的时候追求的是性价比，收到第一感觉做工很好，金属表面有一点磨砂质感。第二感觉整体还算轻薄，主机1231g，比surface pro6主机加键盘重140g左右，但sp和lg这种重量档次的1kg左右，价格至少要翻一倍以上了，所以这个价格能做到这样，我很满意了，后期打算更换更轻便的type c充电头，当做主力机。其他的估计网上都能搜得到了，接口齐全，硬盘给力，cpu和核显轻办公绰绰有余。
7,15837684121,2021-06-20 09:40:14,5,"轻薄程度：本子超级轻薄小巧，出行时拿着省力
外形外观：全金属设计，时尚感十足
屏幕效果：屏显画质细腻，眼睛看久了也很舒服
运行速度：开机超快，反应很灵敏"
8,16000994955,2021-07-18 10:09:17,5,京东购物很放心，包装很周到细致，笔记本外观精致轻薄很喜欢，在家办公或者外出办公携带很方便，第一次使用周到的提示，打开根据语音助手一步一步的提示全部操作完成，运行速度还挺快，功能越来越完善，指纹解锁?语音识别，很是方便，屏幕的色彩分辨率也很好，很喜欢这个笔记本。
9,16070946972,2021-08-01 22:17:09,5,一个月前就打算买台电脑，一直在京东上挑选，最终选择了这台宏基非凡S3电脑！电脑包装牢固，配置了三盒包装，电脑配置了11代i5处理器，匹配了16G DDR4内存，要加持了520G SSD硬盘，瓜速度那是杠杠的！笔记本经过EVO认证，这是续航速度，反应速度均优良的电脑才可过EVO认证，代表了非凡的高配！电脑还自带雷电TYPE-C PD充电口，可快充功能，还有自带指纹解锁，非常棒！
