,ID,发表时间,满意度,评论
0,15828734740,2021-06-18 18:33:45,5,"运行速度：运行速度非常快、��用最新的处理器、秒开机、软件运行不卡顿、
屏幕效果：很清晰、播放4K视频顺畅、
散热性能：金属外壳散热很好、非常静音
外形外观：非常漂亮、我很喜欢
轻薄程度：非常薄、拿着上班很方便
其他特色：看视频、听歌、都很满意、安装有office 、实用性非常强、总之非常满意"
1,15967546552,2021-07-11 17:08:20,5,"运行速度：刚拿到电脑试了一下，开机很快，5秒左右，运行比较顺畅。安装软件不卡，非常快！我使用CAD和广联达非常顺畅，开图秒开。还帮安装好有Office，简直太棒了
屏幕效果：屏幕效果没得说，看高清视频很清晰，不刺眼。
散热性能：散热很不错，风扇也很静音
外形外观：外观比较好看，金属的质感，很薄很薄。
轻薄程度：比我预计的还要薄，就是以前的电脑太笨动了，才换这款的，是真的香。
其他特色：续航能力不错，可以用5个小时左右，追剧体验非常好，尺寸刚刚好。不大不小，适合我们女生。卖家客服小姐姐服务特别贴心，问了很多不懂的地方都帮我解答了，还可以指纹解锁，哈哈，香到爆，这个价格真值了！"
2,16383334831,2021-09-29 15:23:00,5,"运行速度：秒开机
屏幕效果：很舒适
外形外观：十分养眼，手感也不错
轻薄程度：不到一指，很轻薄
其他特色：客服态度很好，回答特别耐心"
3,16188818172,2021-08-24 22:53:30,5,非常好用，画面非常清晰，特别喜欢这款电脑，商家服务态度超级好好，点110个赞，商家还送了很多东西，鼠标垫，鼠标，充电器，走过路过不要错过，赶紧来这家店铺买
4,16366073161,2021-09-26 16:50:38,5,真的不错，开机8秒，运行速度很快，屏幕大气，外观阔气，散热风扇听不到声音，无杂音，商家还送了鼠标，鼠标垫，键盘膜，京东购物值得信籁
5,16519957098,2021-10-26 09:55:15,5,"运行速度：开机速度很快，大概7，8秒
散热性能：玩游戏，看视频看2，3个小时都不热散热非常好
轻薄程度：很适合外出办公携带
屏幕效果：十分清晰，看个4k画质，蓝光画质的视频没问题"
6,16251418306,2021-09-04 20:07:31,5,"超级喜欢，配送也很快，很给力，一点都不卡，外观也超级好看&hellip推荐购买
运行速度：非常快，开关机都很快
屏幕效果：很好
散热性能：非常好。
轻薄程度：方便携带"
7,16461504074,2021-10-14 18:52:38,5,"散热性能：效果强，打游戏都不发热
外形外观：银灰色外观确实好看
轻薄程度：很轻很薄
屏幕效果：屏幕分辨率高
运行速度：开机飞速，我朋友开的第一次机，把我朋友震惊到了
其他特色：玩游戏确实OK"
8,16240361645,2021-09-02 17:44:41,5,"外形外观：外观精致 美观 触摸手感非常好
屏幕效果：屏幕非常清晰 
运行速度：游戏双开无压力 游戏下载也非常快"
9,16640803662,2021-11-14 13:32:30,5,"轻薄程度：轻薄程度：超薄 
外形外观：银色好看
散热性能：散热好
屏幕效果：清晰
运行速度：快"
10,16266273342,2021-09-07 18:25:59,5,"电脑很好 键盘也发光  运送也快 很短时间就到了 送的东西也很好 物美价廉 物超所值 值得购买
运行速度：快很流畅
屏幕效果：清晰度高
散热性能：很快"
11,15798160437,2021-06-12 18:16:36,5,"看了几天，实在不知道买哪款，无意间发现这个新品。在客服的热心指导下，就下单了 ，下午下单 第二天上午就到了。外观上档次 价格实惠，非常喜欢。
运行速度：非常快。开机6秒
屏幕效果：很清晰
散热性能：好。噪音小。温度低
轻薄程度：薄。
其他特色：收到后下载一个撸啊撸。试玩了下。一点都不卡，太喜欢了。键盘灯也漂亮 ，总之很满意的一次购物"
12,16427457059,2021-10-07 16:45:06,5,拿到电脑试了下，开机很快，安装软件不卡，非常畅通，运行速度非常快，采用最新的处理器，秒开机，屏幕很清晰，播放视频顺畅，外观非常漂亮，感觉非常不错。
13,16422362880,2021-10-06 17:53:52,5,"不错，玩游戏非常流畅，比我以前买的好太多了配置也可以，服务态度也好?
屏幕效果：清晰?
运行速度：开机快"
14,16376370748,2021-09-28 13:00:56,5,昨天下单今天早上就到了，外观很好看，用起来很顺畅，非常满意，还没下载游戏玩，等下载游戏玩得顺畅再追加评论
15,16400618795,2021-10-02 16:20:08,5,物流非常快，打游戏很不错，不卡，英雄联盟一点都不卡，还能玩很多游戏，有喜欢的可以下单喔，真的很不错*?&acute�t�s`??，就是不知道能管多久?
16,16162237219,2021-08-19 14:55:19,5,"我的笔记本电脑收到了，很满意，机身超薄，秒开机，运行很快，打王者一点也不卡，太棒了，超喜欢！赞??
运行速度：一点也不卡。
屏幕效果：很清晰。
散热性能：很快。
外形外观：很满意。
轻薄程度：超薄。
其他特色：正体都非常好！"
17,16528650787,2021-10-27 21:36:26,5,电脑已经到手，是我要的那款，发的顺丰快递，顺丰快递的速度和质量你们应该都懂的，包装完好，没有任何损伤，这开机速度是真实拍摄，我个人觉得很不错，客服服务没得说，我有什么不懂的问他他都一一给我解答，不吹不黑，我个人觉得这次购物很值
18,16169167955,2021-08-20 19:31:58,3,开机挺快，先用着看，后期再评价
19,16283196306,2021-09-10 21:12:54,5,"运行速度：开机速度很快
屏幕效果：清晰
轻薄程度：较薄
外形外观：外观银色大气"
20,16182043566,2021-08-23 13:04:58,5,刚拿到电脑用了之后开机快，马上下载了软件，运行比较顺畅，电脑屏幕很清晰，是自己想要的那一款，用来游戏或是办公特别好，笔记本电脑机身很薄，一点都不卡，很棒
21,16224093529,2021-08-30 17:06:45,5,电脑收到了，很满意。电脑开机很快，下载软件之后，运行也很流畅，屏幕也很清晰。这电脑是游戏本，但很薄很轻，外观也非常帅气。完全符合自己的要求。很赞，建议购买！
22,16601323250,2021-11-08 19:19:34,5,给**买来在学校用的，我看了好几天最后选了这款，果然没失望，她收到了说反应挺快的，开机时间也短，，颜色款式她都很喜欢，还送了鼠标，鼠标垫等
23,16106429080,2021-08-08 13:26:56,5,"运行速度：很快，我欣赏
屏幕效果：很好
散热性能：打了几局游戏也没有感觉到暖，证明散热性能也很好
轻薄程度：感觉还可以的
其他特色：包装方面比较到位，服务也很周到！
外形外观：外外也是美美哒！"
24,16200885253,2021-08-26 18:49:36,5,电脑很不错，配置跟描述一样，电池也很耐用，办公运行编程软件很流畅，视频也清晰音质好。外观大气携带方便。
25,16526701362,2021-10-27 14:39:50,5,"电脑刚刚收到货就打开，我觉得挺好的，客服特别好，不懂就去问，他一一解答了，这个真的很好?
外形外观：银灰色的，我感觉挺棒的。
屏幕效果：还好"
26,16161327842,2021-08-19 12:35:17,5,真的太棒了，开机很快，超级完美，是自己想要的那一款，适合出差、用来办公特别好，电脑非常薄，开机速度非常快，还有好多小礼品哦，客服服务态度超好的。
27,16643798290,2021-11-14 19:50:22,5,双11下单，顺丰很快；外观很大气；开机妙速，运行速度很快，微软正版。USB接囗多，键盘很上手。真心不错！
28,16540038789,2021-10-30 08:35:54,5,体验了两天，蛮好的，我钟情于穿越火线，感觉这配置杠杠的没话说，运行速度好快，没有任何卡顿，散热蛮好，玩了两个小时多，电量只去了百分之二十，杠杠的&hellip&hellip
29,16214995574,2021-08-28 20:42:33,5,"很不错的选择，开关机很快，联系客服还给装了CAD，运行很流畅。
运行速度：流畅
屏幕效果：清晰
散热性能：良好
外形外观：漂亮"
30,16336340631,2021-09-20 21:04:59,5,这电脑玩起来很畅顺，值得买，下次会再来，有需要的朋友可以入手。电脑入网很快，玩起来都很畅顺，非常好的电脑！
31,16509740533,2021-10-24 08:50:03,5,"用了也有两个星期左右了，自我感觉很不错，非常好，运行也很快，开机只需要几秒钟，也是独立显卡不管办公还是玩游戏都是不错的选择。
散热性能：好
运行速度：快
屏幕效果：美观，养眼.
轻薄程度：薄，随身携带非常方便."
32,16576233715,2021-11-04 20:33:48,5,"运行速度：运行速度很口快，开机也是很快的，

外形外观：视觉效果很好
轻薄程度：比较适合自己的用途，很满意"
33,16372359555,2021-09-27 17:00:16,5,很不错，运行速度也快，颜值也高，反正性价比很高的一款电脑了售后服务不错
34,16164488995,2021-08-19 21:30:15,5,"特地用了一个星期之后来评价了
运行速度：很不错，开机11秒
屏幕效果：个人认为很不错
散热性能：还可以
外形外观：超级好看超级酷
轻薄程度：方便携带"
35,16328305079,2021-09-19 12:47:44,5,"外观非常好看,开机6秒软件运行流畅,游戏无压力，运行快捷,屏幕效果非常好，看高清视频很清晰,不刺眼。散热很不错，风扇也很静音外观比较好看,金属的质感,很薄很薄，非常喜欢。"
36,16447933671,2021-10-11 18:35:29,5,收到了。感觉真的不错。也不卡。很灵活。值得以后在买。值得信赖 我很喜欢 办公。游戏。全能。偶也。
37,16360725096,2021-09-25 18:59:05,3,电脑不错，
38,16241317622,2021-09-02 21:15:36,5,"笔记本真的很好哦，开机很快，系统运行速度也超级nice,画质很好，自动microsoft edge浏览器，yyds...小本是银色，颜值超可以（物流很快，昨天下午买的，今天就到了）"
39,16476006655,2021-10-17 18:00:23,5,"屏幕效果：很清晰
散热性能：金属外壳散热好，声音小
外形外观：非常漂亮，非常喜欢
轻薄程度：非常薄，拿着上课方便
其他特色：实用性强
运行速度：速度快，三秒开机，采用最新浏览器，软件运行不卡顿"
40,16560968750,2021-11-02 18:10:07,5,"运行速度非常快，采用最新的处理器，秒开机，软件运行不卡顿，穿越火线，英雄联盟流畅
屏幕效果：4K超清屏幕
外形外观：外观很适合出门携带
其他特色：安装有office办公很实用"
41,16085258317,2021-08-04 13:03:31,5,很不错，用起来非常丝滑流畅，很喜欢，开机快，而且非常薄，方便携带，鼠标和耳机都非常不错的， 建议购买，好评好评好评！
42,16465006124,2021-10-15 12:56:18,5,"轻薄程度：非常好
外形外观：很漂亮
电脑很满意，配送员还是送到家的，服务态度很好，客服态度好，基本问题都还及时回复我，还有配送的礼品"
43,16422146848,2021-10-06 17:24:58,5,电脑很好用，玩和平精英不卡，画质也很好，客服态度很好，问了好多问题，客服都能很好的回答
44,16579170125,2021-11-05 11:22:39,5,"顺丰包邮
运行速度：快的飞起，安装软件一点都不卡顿。
散热性能：风扇基本没声音，散热也很好。
轻薄程度：机体很轻薄，颜值也高。
外形外观：很好看，大方得体。"
45,16119185500,2021-08-11 15:34:10,5,对比了很久才选中的宝贝?颜色外形高大上，性能好，屏幕大小刚刚好，性价比超高！连赠品都超精美的！?真的是爱了?
46,16399448754,2021-10-02 12:56:25,5,性价比非常高的一款电脑，从做工，外观来看，笔记本非常薄，散热特别的快，配置更是没的说，这个价格能买到这个配置，真是物超所值，太喜欢了，非常满意的一次购物。
47,16601432368,2021-11-08 19:36:27,5,"超级喜欢，配送也很快，很给力，一点都不卡，外观也超级好看&hellip推荐购买
运行速度：非常快，开关机都很快
屏幕效果：很好
散热性能：非常好。
轻薄程度：方便携带"
48,15922539522,2021-07-04 10:40:21,5,"运行速度：开机速度快，运行速度完美
屏幕效果：屏幕看着很清晰，像素点很密集
外形外观：金属机身摸起来手感很好，比较轻薄，logo很有设计感
其他特色：有待挖掘，稍后再补充"
49,16306853694,2021-09-15 09:57:47,5,收到电脑后有些激动 打开试了一下 发现特别棒  运行特别快  太棒了  轻巧 薄本
50,16336235778,2021-09-20 20:43:40,5,嘿嘿，电脑挺满意的，很喜欢。快递包装完好物流也快客服服务也非常好，样子也很好看轻薄非常合适。
51,16363620452,2021-09-26 10:35:26,5,宝贝很好，包装很严实，快递服务也很好，用了几天来评论的，电脑很流畅，玩游戏也不卡非常棒，值得入手，外观精美而且特别轻巧
52,15859116572,2021-06-23 19:20:25,5,电脑外壳磨砂手感，开机速度几秒搞定，运行流畅，键盘打字手感还不错，个人感觉还喜欢。快递员也很小心运输一上午打了我两个电话确认信息，快递小哥超赞
53,16197254928,2021-08-26 10:47:04,5,"?宝贝质量很好，收到货第一时间打开看了，很不错?，很满意?，客服也有问必答，感谢?非常适合做文件，用那些ppt都很好弄。
运行速度：非常好
屏幕效果：非常好
散热性能：还可以
外形外观：老帅了
轻薄程度：可以
其他特色：几秒就可以开机。"
54,16156801309,2021-08-18 16:04:32,5,"运行速度：非常快
屏幕效果：清晰 刷新率很好 不卡顿
外形外观：轻薄 简约 
其他特色：在校大学生首选 学习 办公 打游戏 通吃 不卡顿 赞?"
55,16281341673,2021-09-10 14:33:52,5,酷睿i7游戏本，笔记本电脑。收到货后试了一下，很不错，质量很好，值得拥有！五星好评！货收到后就拆开用了，质量很好，东西和官网买的没区别！宝贝非常棒，是自己想要的那种风格，到货也很快，谢谢老板，服务五颗星质量没得说，跟专卖店一样，特别特别喜欢，而且价格优惠东西很喜欢，质量也很好的，这个价格能买到是真的很划算不太爱评价，但这个是真的棒！质量很好，做工细致，包裹很严实，快递服务态度好，绝对好评！物超所值，非常满意，期间有点小插曲，店家细致周到的服务让人很感动，祝生意兴隆，还会再来
56,16169955992,2021-08-20 22:35:53,5,今天收到货了！迫不及待打开电脑，然后这个电脑各方面都很好 不懂的我问客服，客服也很细心的教，总而言之，言而总之这个电脑值得购买?
57,16309945715,2021-09-15 21:56:36,5,"电脑很好啊，非常漂亮
散热性能：还不错
外形外观：好看的
运行速度：很快，开机非常快"
58,16127327910,2021-08-13 10:53:44,5,"电脑外观大方，
运行速度：速度非常快 

屏幕效果：棒棒哒
散热性能：超快速度
外形外观：好看大气上档次
轻薄程度：超薄
其他特色：外皮有点大气上档次"
59,16582662501,2021-11-05 20:31:55,5,还不错  手感也很好 运行也不错  价格方面也可以   整个机子也不错   Cad开启也不错很快
60,16184008574,2021-08-23 19:52:57,5,这款快速者笔记本电脑没有让我失望，我好几个同事是用的这个，我自己也是才购不久的，听他们讲的，说是可以，选前我也在网上查过资料都说没问题，对比过才决定买这个的，快速者不竞大牌子的，质量是不错的，价格也合适的，使用没发现问题，总体是满意的。推荐大家购买哦！非常不错的电脑，性能好，屏幕色彩看着非常舒服，边框也窄，很喜欢，轻薄，哈哈哈，物美价廉！
61,16591334605,2021-11-07 11:34:03,5,"不错的一次购物物超所值吧，刚刚到打开完了几局游戏还挺不错的。店家也及时回复。杠杠的
运行速度：快
屏幕效果：好
散热性能：完美
外形外观：好看
轻薄程度：薄"
62,16280300081,2021-09-10 11:16:21,5,新本到手还是很开心的，开机速度很快5秒左右，外观尚可，散热基本都是后面散热！本本到手很清薄。
63,16248399038,2021-09-04 09:51:07,5,新机到手 马上开始用啦 首先速度很快 其次带光键盘适宜很晚上暗光使用 第三配置在同等价位的机型中相当给力 带一些大的软件 游戏都不会卡顿 对我而言 使用三五年完全没有问题
64,16124500995,2021-08-12 17:26:11,5,超级完美，是自己想要的那一款，适合出差、居家孩子学习使用，电脑非常薄，开机速度非常快，还有好多小礼品哦，客服服务态度超好的，需要购买电脑的小伙伴们可以下手哦
65,16228899345,2021-08-31 17:23:29,5,"开始还抱着不相信的态度，害怕有问题，收到电脑后真的是特别特别惊喜，质量特别好，画质清晰，玩游戏不会卡顿，开机快，非常漂亮，喜欢喜欢，服务态度也特别好哦喜欢的可以放心入手！
这款笔记本不错，觉得外观时尚，屏幕色域高，很满意，内存大，办公足够用。散热性能也不错，电池可长时间续航，不用担心本本电量不够的问题，电脑外观全新，很轻薄。使用的这段时间，开机时间很快，而且电脑运行速度很快，总体手感各方面都不错。"
66,16568734544,2021-11-03 19:53:05,5,电脑的外观很不错，开机速度也很快，我个人非常喜欢，这个牌子真的很不错，大家可以买一下
67,16467196710,2021-10-15 20:06:22,5,"电脑真的很好，看了很久，也决定了很久，很巴适，这个价位也刚刚合适，因为我是学生嘛，刚好合适我。
电脑好看，商家如果可以在电脑发出就把膜贴好久好了，我贴的太别扭了就没贴了???
开机也快，下载东西都可以，巴适，steam希望像商家所说的那样可以畅玩吧?"
68,16240683305,2021-09-02 18:53:48,5,"第一次在京东上买东西，体验非常舒适。卖家的态度超好，由于我自己的失误，二次退换货，我自己都感到十分抱歉，卖家依旧为我处理了问题，并且保持着优秀的服务态度，点个大大的赞。送的鼠标垫也很优秀哦，有各种快捷键的用法，适合电脑小白
运行速度：几秒开机
屏幕效果：色彩鲜艳，观感好
散热性能：散热，我觉得挺快的
外形外观：真的很漂亮
轻薄程度：超薄，很轻，我一个女生可以轻松提起"
69,16019728873,2021-07-21 14:04:30,5,"内存也足够，电脑很好用，起来一点都不卡，特别流畅，开机很快，用一段时间后再来追评
散热性能：好
屏幕效果：很清晰
外形外观：银色，金属质感，摸起来很棒
轻薄程度：薄厚适中，还挺轻的"
70,16041477426,2021-07-26 11:14:37,5,这款笔记本无论颜色外观，键盘触感，还是屏幕显示都合我心意，总体感觉很不错
