,ID,发表时间,满意度,评论
0,16108914315,2021-08-09 06:09:22,5,电脑已收到，外观很漂亮，开机速度和运营速度超快，是正品，很好用，性价比超高，店家还送了电脑包和鼠标，还有鼠标垫，很满意的购物
1,16052611519,2021-07-28 21:28:35,5,联想小新air14是轻薄本，方便携带，金属材质外壳，看起来很美观，运行速度快，用于娱乐办公绝对不错，散热性能也不错，续航能力相当可靠。
2,16395459931,2021-10-01 18:52:47,5,"在京东买也不用担心能买到假的，我觉得这款联想小新非常棒，性价比高，电脑上的贴纸是我自己买的，特地用了这么久才来评论，真心不错。爱了爱了。
运行速度：快
屏幕效果：高清
散热性能：很好
外形外观：好看
轻薄程度：薄，一点也不笨重
其他特色：适合学生用，追剧超级棒。"
3,15851457992,2021-06-22 15:13:44,5,"运行速度：运行速度非常快，r5的处理器平常办公足够用
屏幕效果：显示很细腻，色彩鲜明
散热性能：正常使用散热良好，没什么发热
外形外观：外观轻薄，金属外壳很有质感
轻薄程度：够薄手感好"
4,16447724747,2021-10-11 17:40:40,5,电脑颜值不错，没有网上说的漏电感觉，性价比很高，mx450性能足够了，毕竟轻薄本，很全能了，锐龙的处理器第一次用，也很不错，屏幕是2.2k的，画面相比我的老电脑很细腻了，不错不错~
5,16491647977,2021-10-20 19:19:56,5,"这挺不错的，操作教程简单，电脑运行不错，赠送的office也很好，客服态度不错销售票什么的都有，送了鼠标和电脑包，这个充电器也很不错
屏幕效果：挺好，的
散热性能：很不错
轻薄程度：方便携带"
6,15979835148,2021-07-13 18:59:43,5,选择了很久，才选择了小新air 14 plus ，也可以说是很多朋友和同学推荐电脑的首选吧，系统是锐龙的，风扇声音也很小，运行速度也很快，整体来说还是很满意的，达到心理预期了，后期的使用体验，后面再追评吧，哦，对了，客服态度很好，很有耐心，感谢店家不厌其烦的解答
7,16346568141,2021-09-22 20:00:28,5,电脑到了几天非常好用无论是cad做图 还是看电视 刷剧 听歌 体验效果非常好 开机很快 而且续航也可以的 我觉得非常适合新手朋友入手第一台机
8,16026159128,2021-07-22 18:01:26,5,非常好看，不错，灰色我比较喜欢，今天激活了，用起来很顺畅，放音乐音质不错，买给妹妹的大学礼物，她非常喜欢，符合日常的基本需求。
9,15880442348,2021-06-27 22:52:50,5,"14寸，小巧便捷，黑色的，像素也特别清晰！
屏幕效果：像素清晰
运行速度：快，而且完全不卡，开机也特别快
散热性能：电脑不发热
轻薄程度：很薄，携带比较方便"
10,16144359643,2021-08-16 14:08:22,5,发货速度快，价格也便宜，金属手感很不错，LOL全特效100帧左右，日常办公玩游戏公用，特别是续航特别棒，轻度办公能用一天
11,16409943904,2021-10-04 18:42:48,5,"运行速度：同时开三四个应用很OK
屏幕效果：很细腻 清晰
散热性能：嘎嘎猛
外形外观：低调奢华
轻薄程度：小巧方便性能不输
挺不错的 还另外加装了500g，客服也很好?."
12,16095284102,2021-08-05 20:37:10,5,挑选了许久，最终选定这款超薄本，无独显超薄，适合商务人士和便携性要求较高的人群，金属外壳搭载了R5 5500U处理器+16GB内存+512GB固态硬盘+100%sRGB高色域屏，买它!
13,16108481779,2021-08-08 22:21:46,5,"本人学生党，电脑比较轻，方便携带，不笨重，适合女生，电量持久，充满电可以用好久，买来用了几天使用感很好 ，电脑颜值高。
散热性能：好
外形外观：好
屏幕效果：好"
14,16012222500,2021-07-20 14:03:01,5,之前一直在纠结是买inter的还是联想小新锐龙版的，最终决定买锐龙的，果然没让我失望，开机速度和运营速度超快，办公简直无压力，比之前的笔记本升级了太多。颜色也是我喜欢的，键盘和原来的一样用着熟悉。
15,15972187211,2021-07-12 12:15:06,5,朋友推荐入手的，用了一段时间后，感觉挺好，轻薄本出门携带很方便，反应快速，音质不错，还是比较轻薄的，颜值很高，就是只有一个颜色，挺好的。
16,15859766201,2021-06-23 21:28:04,5,配送很快，电脑收到了，配置很好！也不发热，真的很轻便，店家还送了电脑包和鼠标垫还有鼠标，续航也非常的顶，充一次电可以连续用好几个小时，物超所值！很满意的一次购物！
17,16184789316,2021-08-23 23:21:52,5,"运行速度：正常使用运行流畅，上网主要看网速了

屏幕效果：见视频，用手机拍的效果没有录屏好

外形外观：高级磨砂黑，巧克力键盘，质感很nice

其他特色：指纹解锁超顺滑！
启动后有新机手册，联想电脑管家里面也有很多贴心的小功能。
还有激活系统教学视频，客服态度好。
快递不是很快用了4天，不过毕竟是广州到大秦岭，也不算近


总之是一次愉快的购物体验，终于有自已的电脑了，开心?��?"
18,15994499952,2021-07-16 21:06:33,5,这电脑真不错啊真不错，流畅运行，屏幕大大大，内存大大大，外观美美美，真是我喜欢的电脑，我的小电脑真是太棒了，携带方便，大小刚好，快速玩4399还是看喜洋洋都很快，一点都不卡
19,14713636715,2020-10-04 07:51:32,3,"外形外观：还可以
运行速度：慢"
20,15867749655,2021-06-25 12:59:15,5,"寄过来的时候包装很好，没有破损。打开来电脑也很好，没有破损，键盘摸起来很舒服。客服也挺周到，从开机到Office激活，都有好好回答。
运行速度：快，流畅
散热性能：好
外形外观：美观，键盘，屏幕很好看。
轻薄程度：轻薄"
