,ID,发表时间,满意度,评论
0,16249445669,2021-09-04 13:06:07,5,"运行速度：挺快的，也很流畅
屏幕效果：柔和，光亮度都很舒适，护眼
散热性能：有两排大风扇静音散热，散热性能好
外形外观：简约大方
轻薄程度：领着不累，很轻薄
其他特色：指纹秒解锁，插口多，性能比高"
1,16248542374,2021-09-04 10:24:20,5,"电脑外观很好看，撞色设计，金属质感，高颜值，而且14寸不大不小，用起来很舒适。
运行比较快，使用流畅不卡顿，尤其是录入指纹后开机非常方便，不用再输入密码登录了，很喜欢这个功能。
散热也不错，没什么噪音，电脑也不发烫。同等配置下这个价位很划算，性价比高，推荐购买。"
2,16437762136,2021-10-09 15:58:31,5,"运行速度：很快，办公足够用，还可以玩玩游戏。
散热性能：效果很好，声音小
外形外观：有质感，坚固
轻薄程度：不是轻便型，不常外出用，还可以的。
其他特色：有自带网口，很方便，不用转接。"
3,16562493986,2021-11-02 21:43:49,5,"运行速度：运行速度非常快，5700R7性能强劲，
屏幕效果：屏幕显示细腻，观感非常棒，
散热性能：双风扇，
外形外观：外观简洁大方，高端大气，
轻薄程度：非常轻薄，方便携带，
其他特色：联想品牌值得信赖"
4,16583606310,2021-11-05 23:05:25,5,"运行速度：运行速度挺快的
散热性能：不太容易发热 很满意
外形外观：简单大方 有时尚感，很好看
轻薄程度：很轻便，容易携带
其他特色：开机指纹解锁，速度特别快 快递运送也很快 很棒"
5,16604481516,2021-11-09 10:58:58,5,"运行速度：很快，很流畅。
屏幕效果：很清晰，很舒服。
外形外观：很好看，有机械性的感觉。
轻薄程度：轻薄耐看，比较顺手。
其他特色：开机很快，很流畅，值得大家购买，买到就是赚到啦。。。"
6,16604514383,2021-11-09 11:02:54,5,东西入手，赶紧打开，开机很快也很流畅，屏幕非常清晰，运行速度也很快，外形非常喜欢，轻薄方便，便于携带，看图说话，可以推荐，物流也很快。
7,16272901061,2021-09-08 21:48:57,5,包装完整，配送速度很快。电脑没什么问题，比较轻便，屏幕挺好的，100%RGB色域，硬盘是三星的，速度还可以。充电器是Type-C的，很轻便，还可以给手机充电。
8,16620105607,2021-11-11 16:03:01,5,"外观简洁银灰色有科技感，
指纹解锁很方便，很轻薄，适配器小巧方便携带
朋友推荐后特意去实体店体验后才下单的."
9,16584442057,2021-11-06 08:36:44,5,电脑双十一买的挺快就到了 质感很不错 已经升了win11系统 界面挺干净的 背光键盘也非常cool 外形非常好看 价位也还可以 没有卡顿的情况
