,ID,发表时间,满意度,评论
0,16625400377,2021-11-12 09:52:50,5,包装可以说是里三层外三层，保护的很好，刚拿到手质感也很好，外表磨砂面的，很舒服。还没激活，等用一段时间再来评论，目前整体感觉很棒的
1,16611439565,2021-11-10 12:56:17,5,"颜值担当，性能优越，触屏随心所欲，这是我买de第五台华为matebook X pro,一如既往de喜欢！公司自己办公用的就是这款笔记本，真的特别好用，颜值
贼高，家里的笔记本太大了，看到有活动，果断就又下单！配上华为的宝，绝了！强烈推荐，支持国产！"
2,16578908590,2021-11-05 10:41:29,5,"支持国货品牌选这款果然设错!超高清大屏幕，触屏超级灵敏,感觉手机电脑二合一了，体验感太太太绝啦，很轻薄,客服小姐姐人也很好，把我的顾虑都完美解决啦，十分感谢!要给您100分100分!"
3,16350862594,2021-09-23 19:06:02,5,机器已经到手几天，是自己最喜欢的翡冷翠颜色，颜色质感都很棒，最喜欢华为的手机共享方式，手机放在电脑上，就可以同屏共享，而且可以进行文件操作，非常便捷。此外，还赠送正版office，免去自己激活office的麻烦，其他赠品如：无线鼠标，电脑背包和台灯也都非常满意。购物体验非常棒。
4,16526179951,2021-10-27 12:43:27,5,"电脑很完美，店家服务非常到位，有什么不懂的都能第一时间解决，之前一直在京东自营买东西，没想到单独的电商也能服务这么好
运行速度：很棒
屏幕效果：很好"
5,16530616338,2021-10-28 11:17:29,5,心心念念了好久的电脑，终于下手了。拿到手里果然很nice，骚绿色，你值得拥有！哈哈
6,16293078066,2021-09-12 17:18:16,5,真的很好，性价比也很高，质量也很好，物流也快啊！主要是比较小，方便携带，特喜欢，有需要的可以考虑入手一下的！
7,15848256815,2021-06-21 22:46:22,5,"屏幕效果：好
运行速度：快
外形外观：漂亮
关键翡冷翠颜色这个颜色�X啊，真心不错，喜欢"
8,16521809381,2021-10-26 16:05:43,5,颜值真的好高，等了大半年终于这家有现货，立马下手。速度杠杠的，非常满意
9,16209255952,2021-08-27 21:54:24,5,颜值很高，开机也很快，使用非常流畅，多屏协同用起来也很方便，还赠送了正版的office，触屏效果也很好，体验了一段时间，感觉物有所值，真的是一分钱一分货。
10,16545738504,2021-10-31 11:36:42,5,"一直关注x pro,大爱翡冷翠这个配色，一碰传，触摸3K全面屏，隐藏式摄像头，太多实用功能，遇到双11降价，果断出手，推荐购买！"
11,16187238345,2021-08-24 16:00:38,5,电脑到了非常喜欢，华为的做工一如既往的好，运行速度流畅，没有丝毫卡顿现象，配合我的华为手机可以非常方便的办公
12,15754734971,2021-06-03 14:51:42,5,拿到手后，立马开箱。外形外观漂亮，流线型上，是适合上班族等商务精英。屏幕效果温和，分辨率高，不刺激。运行速度超快，工作原因需要用到CAD，用起来顺手！
13,16150967423,2021-08-17 15:52:47,5,颜色很好看哦，包装也很好，使用起来没有问题，速度也很快，从外形到速度，都是不错的选择，客服也很好，有什么问题都细心解答，推荐购买！
14,16614600408,2021-11-10 21:09:28,5,电脑查过是正品，包装完好京东配送快，电脑外观完好无损，双十一优惠1000元超值，而且商家诚若的东西说到做到，非常棒，美中不足，没6卖家配件分开送，送过来又漏鼠标，但是还好商家及时补发，总体来说满意
15,16149172409,2021-08-17 10:26:09,5,商品很好开机很快，散热也好，屏幕清晰度高，运行速度快，很满意。
16,16585615321,2021-11-06 12:16:39,5,收到了东西，物流很快包装也很小巧，笔记本一如既往的高颜值。功能不用说了，之前就买了华为的第一代。非常期待。
17,15858803584,2021-06-23 18:22:05,5,"特别满意！比较了很久，选了这款，和手机可以互传，很好用。
快递小哥服务也是无可挑剔。"
18,15791530848,2021-06-11 08:47:31,5,华为电脑第一次用，之前看我老板用着不错，现在自己就选了这个，必定一分钱一分货，电子产品必须买新款！我的华为手机也要再升级了，换国产三年了，一直支持一直没后悔，我现在是华为手机，电脑，耳机，下次再选别的！欢迎一起支持华为！店家客服也很热情的！送的东西很多都挺好用！
19,16527721315,2021-10-27 18:26:26,5,心盼已久的终于到货了！非常满意的，简直物超所值！还有好多赠品！客服小姐姐服务也超棒！十?推荐
20,16670574328,2021-11-17 11:18:17,5,"颜值很高，笔记本超薄比苹果还要轻，颜色虽然同事说骚气，我觉得好看哈；
与华为手机多屏互动的功能，可以有很多应用场景，包括功能或培训演示；
刚入手，其他功能还在慢慢研究；"
21,16127463642,2021-08-13 11:19:12,5,该笔记本包装精美，发货快。小巧玲珑，很薄轻便，携带方便。速度比较快，使用方便。屏幕清晰。特别是和华为手机链接使用更为快捷。
22,15902116392,2021-07-01 11:56:45,5,"运行速度：非常快的那种，开机浏览网页都杠杠滴
屏幕效果：屏幕显示效果好，而且还很智能，出门再不用带鼠标了"
23,16261017300,2021-09-06 19:28:45,5,笔记本电脑外观很漂亮，比较轻薄小巧携带方便，开机也快，运行软件速度快，粉***子的最爱，客户也非常给力。
24,16650290705,2021-11-15 15:40:59,5,哇，美美哒翡翠冷，一眼就看中了这款颜色，电脑很快，能触屏，能联机！
25,16595224473,2021-11-07 20:40:51,5,华为几大件都配齐了，万物互联很方便。这次购物很愉快，客户服务态度很好，五星好评?
26,16618651002,2021-11-11 12:45:28,5,电脑已收到，挺好的，速度很快，后面会继续支持的
27,15608023046,2021-04-27 15:03:14,5,宝贝很喜欢，等了好久才买到，迫不及待的激活开始使用了，为华为点赞。
28,15748313094,2021-06-02 09:54:19,5,"一个字，值
颜值，手感，功能，配置，无可挑剔
大爱"
29,16678463606,2021-11-18 12:02:32,5,挺适合工作娱乐的，用用很好。还没有学会有些功能。继续探索吧！能对工作有所帮助，值得购买！推荐！
30,15828777604,2021-06-18 18:40:20,5,"可触摸操作屏，外型和手感都非常棒??
操作简单，尤其是可以语音操控，非常便捷！"
31,16638887487,2021-11-14 08:12:35,5,支持华为，商务深空灰，太爱了，轻薄，电池充一次可以使用一天，真的太给力了，支持华为，支持中国
32,16163570929,2021-08-19 18:47:20,5,这个颜色很特别，很高级，非常漂亮
33,16372089382,2021-09-27 16:09:42,5,速度快，非常好用流畅完美。外观时尚
34,15471663625,2021-03-28 15:53:41,5,不错！玩云顶之弈一点都不卡，之前软件激活不了，后台很热心的帮助。现在都好了。很满意的一次购物
35,16651957975,2021-11-15 17:35:38,5,机器收到后装上系统特别好！外观也非常靓眼！店家承诺到位！服务到位！
