,ID,发表时间,满意度,评论
0,15894325115,2021-06-30 09:05:12,5,"618活动预付款抢的，价格给力。
外形外观：外形大气，手感好，自己很喜欢！携带方便
运行速度：游戏流畅，CAD运行流畅，处理器性能优越，非常适合办公和游戏，跑分高，性价比高！
屏幕效果：色彩丰富，亮度适合看电影，还有护眼模式很贴心。虽然不是4K，还是很满意！够用就行了
散热性能：更大风扇更大出风口，看后期散热模组的维护啦！
轻薄程度：官方说重量和厚度都有所增加，实际上手觉得比我的老本还是轻薄不少的！！！收到立马打开看了一下，非常不错，质量超好，颜值又高，值得推荐推荐
其他特色：红色呼吸灯，指纹解锁，面部识别。。。"
1,16185713887,2021-08-24 10:22:15,5,东西非常不错，还是thinkpad原汁原味的味道，鄙人新时代农民工，感觉游戏本太张扬可，不符合俺滴气质，这thinkpad摆在桌子上，一下子工程师的感觉就有了，推荐购买哦，性能非常不错
2,16045625404,2021-07-27 08:42:31,5,产品收到了，快递送走非常会，昨天晚上购买的，今天上午就到了，包装完整，没有任何破损，下次还会继续支持这个品牌的，感谢京东提供这么优质的快递服务。和优质的产品。同时也推荐大家购买这个品牌的产品。产品是正品，绝对没问题。
3,15157977584,2021-01-06 22:50:31,5,"运行速度：非常快！
屏幕效果：很好！虽然不是4K，还是很满意！够用了
散热性能：给力！就是声音大了些，侧面散热设计很好！
外形外观：漂亮！
轻薄程度：很轻薄的商务本！
其他特色：颜值担当！性能巨兽！非常满意！
快递?不是太好，电脑这种电子产品！外包装居然破了？！这一点非常不满意！
虽然里面还有泡沫层。
这次购物本来10分的，现在只能给8分！希望以后更重视物流这一块。"
4,16243024590,2021-09-03 09:44:23,5,thinkpad老品牌了，一直是我笔记本的首选，这是第三台了，小黑本颜值高，外壳手感好，质量过硬，运行速度快，专业设计机型，京东物流也很快，买的放心
5,16513141185,2021-10-24 21:02:12,5,送货很快，下午下的单，第二天上午就送到了。收到货后很满意，外观大气，屏幕很大，用来办公画图大屏幕看着就是舒服，运行流畅，用3D画图软件也很流畅，整体感觉还行，比较满意。
6,15300953006,2021-02-06 23:49:07,5,"运行速度：超快，一个字&ldquo爽&rdquo！两个字&ldquo很爽&rdquo！三个字&ldquo超级爽&rdquo！
屏幕效果：完美！
散热性能：没有长时间玩过，暂时不清楚！
外形外观：我看着有些厚重，不过是给老公买的，他喜欢就好。
其他特色：时代进步，电子产品更是日新月异，比前几代联想好用多了。
轻薄程度：要求了完美的画面、运转速度、超高的内存，就不能再贪心超薄的质感了。"
7,14571088545,2020-08-26 00:12:09,5,"运行速度：很快，满意
散热性能：散热很出色，比我现在用的好
轻薄程度：外观干净漂亮，做工很不错，没发现什么瑕疵，个人感觉大小也挺合适，找了很久选的这款，大爱！"
8,14569759887,2020-08-25 16:54:06,5,"外形外观：外形大气，手感好，小巧便于携带
运行速度：游戏流畅，处理器性能优越，非常适合办公和游戏，跑分高，性价比高！
屏幕效果：色彩丰富，亮度适合看电影，可以与专业级显示器相媲美
散热性能：更大风扇更大出风口，看后期散热模组的维护啦！
轻薄程度：官方说重量和厚度都有所增加，实际上手觉得比我的老本还是轻薄不少的！！！?收到立马打开看了一下，非常不错，质量超好，颜值又高?，推荐推荐?"
9,15383167805,2021-03-05 11:16:07,5,电脑运行非常流畅，打开auto CAD软件也非常顺畅。准备用个8年。
10,16485378923,2021-10-19 14:14:07,5,非常棒！开机速度很快，电脑使用流畅，风扇声音很小，没有网上说的那么夸张，总之，非常喜欢。物流特快，第二天就到了。
11,14598951700,2020-09-02 21:49:26,5,"运行速度：极速流畅，全新速度体验很好。
屏幕效果：柔和润眼，眼睛久看不疲劳。
散热性能：高效变频，稳定，提供强大操控需求，恒温。
外形外观：经典依旧，商务家用优雅的工作站。
轻薄程度：纤薄有度。"
12,14654716112,2020-09-18 05:50:25,5,"运行速度：配置高，运行速度快，不卡顿。
屏幕效果：屏幕清晰度高，看电影很棒。
散热性能：风扇变频运行，散热性好。
外形外观：经典依旧
轻薄程度：轻薄
其他特色：红色呼吸灯，指纹解锁，面部识别&hellip"
13,16460094397,2021-10-14 13:46:04,5,Thinkpad15寸笔记本昨天下单今天上午就收到，首先感谢京东物流其次商家非常给力。笔记本电脑很好上手很有质感，有待进一步评价。非常
14,16432147154,2021-10-08 13:38:52,5,"很不错，内存支持64G，这个价格在市面上可扩展到64G内存的几乎没有，重量也比想象中的轻，速度很快，直接上到64G内存
运行速度：快
屏幕效果：赞
散热性能：很不错
外形外观：喜欢
轻薄程度：合适"
