,ID,发表时间,满意度,评论
0,16105241165,2021-08-08 08:05:50,5,很好用的一款电脑，看起来屏幕很大，也特别清晰，流畅性也很好，机身特别轻薄物美价廉，一直特别信赖京东，家里的家电什么的都是京东自营的购买的，快递小哥也很给力，头天晚上买的，第二天早上就到了，会推荐给亲朋好友。
1,16537501871,2021-10-29 17:21:11,5,"运行速度：非常棒
屏幕效果：看电视剧非常清晰
散热性能：用了用了半天没有感觉到烫手
外形外观：美观大方上档次挺好的
轻薄程度：非常好"
2,16238431274,2021-09-02 10:47:08,5,京东物流很快的。下午买，第二天上午就到了。方便快捷。第一次买笔记本电脑，还是送给媳妇的，好办公用。质量很好，操作简单，好使，够用，没毛病！！！
3,16206466117,2021-08-27 13:33:03,5,一级棒，非常不错，性价比太高了，物流速度也快，两天就到了，很好！推荐
4,16627507462,2021-11-12 14:51:52,5,京东物流神速，昨晚下单，今天上午就到了，包装完好，开机运行速度快，挺流畅，有数字小键盘，使用更方便。价廉物美，值得入手！
5,16622611697,2021-11-11 20:53:35,5,电脑很轻薄，运行流畅，屏幕清晰靓丽。用来办公，上网，看视频，上网课足够了，性价比很高！
6,16363314980,2021-09-26 09:32:56,5,"运行速度：运行速度快
外形外观：外观漂亮，很薄，轻便
散热性能：散热快，用得时间长也不发烫
屏幕效果：屏幕清晰
其他特色：系统易操作，五年级的孩子做ppt.做文档，没有任何问题"
7,16094567386,2021-08-05 18:32:10,5,"比较硬气的一款电脑，很喜欢的。比较低调，大方，看起来也比较高端。值得购买的产品。赞???
运行速度：非常快
屏幕效果：很舒适
散热性能：较好
外形外观：高端大气
轻薄程度：轻薄方便"
8,16414220198,2021-10-05 14:11:47,5,运行速度不错，播放很流畅，外观设计简约轻便，很适合办公，用了几天没出现任何问题，很喜欢这台电脑，值得购买
9,16515585841,2021-10-25 13:10:21,5,很好看，电脑反应也很快，我用来制作PPT，看电影，非常好，价钱很实惠
10,16124277903,2021-08-12 16:37:04,5,一次购买了6台，都是在这家店买的，质量很好，价格也实惠，值得购买。宏��电脑日常办公，价格绝对物美价廉，另外必须要夸一夸京东快递，上午十点半订货，下午三点半收货，真是神速
11,16140383833,2021-08-15 18:45:48,5,"外形外观：美观大方。
试用了两天，笔记本运行速度很快，操作手感不错。2698元就能买到如此实惠的笔记本，很值！
最值得称赞的是可以升级内存和硬盘，点赞！"
12,16223451967,2021-08-30 15:26:30,5,笔记本的颜色很时尚，安装有语音提示，很方便，性能用一段时间才知道，主要是给小孩上网课用的
13,15869534895,2021-06-25 18:59:21,5,这个品牌的电脑还是很不错的！！世界品牌必须好！偶尔又发现又有活动了的就下单！！收到后感觉还是很不错的！京东的服务又到位！商家的产品也不错！！真的很满意！办公和影视娱乐完全可以！满足够用了！
14,16447400961,2021-10-11 16:28:30,5,"运行速度：快
散热性能：很好
屏幕效果：大屏，适合办公
轻薄程度：薄
外形外观：商务
其他特色：送货速度快，包装完好，性价比高"
15,16103376261,2021-08-07 17:37:45,5,质感很好，看电影流畅，国际大牌且CP质高，自己买来办公用，目前使用一切正常，如果能加送电脑包跟滑鼠就太完美了，哈哈。
16,16312778822,2021-09-16 14:38:41,5,昨天（9月15日）晚上11点多，今天9月16日下午13点左右就好了，速度非常快，快递小哥服务也非常好，送到家，刚刚测试了一下电脑开机、进APP都非常快
17,14476831617,2020-07-30 21:31:54,3,"运行速度：一般
屏幕效果：一般
散热性能：差
外形外观：可以"
18,16294717634,2021-09-12 22:40:21,5,运行速度快、程序启动运行流畅，屏幕大清晰使用舒适，做工精细有质感，送给侄儿上大学用，他很喜欢，物超所值
19,16256836866,2021-09-05 21:47:56,5,电脑提供的接口很丰富，可以扩展内存条，和补充新的sata硬盘。usb3.0接口也有，电池应该是不可拆卸，重量适中的电脑造型比较好看轻薄。性价比高。快递很快。
