,ID,发表时间,满意度,评论
0,16330247127,2021-09-19 20:41:20,5,这是我迄今用过轻便和功能结合最好的笔记本电脑了。拿到手上感觉真的非常轻，两个手指头就轻松夹起来。最主要的是，经过英特尔EVO平台认证的11代酷睿，在轻的同时最大兼顾了性能，对我这种出差党来说是再合适不过了。我的使用目的很明确：合适出差，轻办公，至于游戏和娱乐，并不在意。不过此款笔记本显示效果还不错，并且适配了杜比视界和杜比音效，偶尔娱乐一下还是能满足的。总结起来，合适最好。
1,16193507390,2021-08-25 20:37:44,5,心心念念的电脑终于到了，16：10的屏幕比例，拿来办公再好不过，同样的文档，在不改变显示比例的情况下，能够显示更多内容，鼠标拖动的次数就少了不是，指纹和开机键是一体的。摄像头也有物理遮蔽的开关，非常安全，平时也不用摄像头，都是关上的。57wh的电池续航足够了，重度使用我都是连着电源的。还给了个流量卡。整体感受非常不错，便携商务高大上，我很喜欢。
2,16588769352,2021-11-06 20:52:34,5,第二天就送到了，物流真的是神速了。收到打开验证是全新的一如既往的靠谱，机器非常轻，单手可以轻松拿动，做工外形都很think，很显高端，屏幕色彩也很鲜颜，打字手感也很好，不愧是高端本，应该早点下手。
3,16090881693,2021-08-05 09:39:26,5,"家里清一色联想啊，这次又搞了个X1，小巧精致，办公利器。本来想买水果book，但老婆习惯了win系统，还是选了联想。
运行速度：很快 
屏幕效果：很好
外形外观：最爱"
4,16290993920,2021-09-12 08:42:47,5,很久就想买隐士了，但看到京东上面的差评又犹豫了很久，后来想想这有啥的，没几个钱，试试看么，万一电脑是好的我不就赚了么。结果买来开机很好，很比优特佛，很幸福了。哈哈哈?。
5,15865648565,2021-06-25 00:11:54,5,"小巧轻薄，绝对的商务好助手。集成的hdmi，两个usb相较于苹果电脑，还是很方便的。
质感好到爆，每一次触摸都给你温柔的感觉。
轻，真的很轻，放包里像没有一样，感觉上，和我的文石air差不多。
方便方便，让你轻松应对各种商务场景。"
6,15835252268,2021-06-19 19:33:08,5,"刚拿到机子，非常轻便小巧，强烈推荐4k屏，颜色真的没得谁，键盘用起来非常舒服，工作娱乐两不误！给自己的生日礼物，实在太棒了！
运行速度：非常快，闪开
屏幕效果：4k屏太棒了
散热性能：散热很好，基本听不到风扇的声音
外形外观：轻薄，非常便携，辨识度很高"
7,15827866865,2021-06-18 15:56:01,5,"运行速度：运行速度办公绝对够用，一般游戏运行速度还可以
外形外观：外观小巧整洁，轻便
散热性能：散热器双风扇，散热性能好，散热快
轻薄程度：X1这款电脑超薄，手感极佳
其他特色：一直使用Thinkpad系列，这次选本选了好久，终于定下来了，绝对值得推荐购买
屏幕效果：屏幕效果清晰"
8,15923542063,2021-07-04 14:16:15,5,很轻，做工也很好，系统很快，打字舒服，想买的同学不用犹豫，和Macbook pro在不同场景换着用很配。跟描述的是一样的，很显高档，物美价廉，要买的朋友可以下单噢！这个是真的好，材料和做工都特别精致，做工真的非常棒。
9,16591758316,2021-11-07 12:36:44,5,时隔多年之后，再次入手ThinkPad X1 Carbon 2021款，隔了这么多年，回顾当初从T23的惊喜到T40的满意到T43满足最后到T400的失落，ThinkPad系列一直是我年轻时工作的得力伙伴，现在在用了很久的MacBook之后再次回到ThinkPad的怀抱，熟悉的外壳质感，熟悉的按键回馈力度感，尤其是碳纤维复合材质的A面，体积比以前用过的ThinkPad机型更加小巧轻便，新款的屏幕显示效果蛮不错，本来一直在纠结要不要换Nano，但是作为日常办公用机，更全面更丰富的接口类型和更大的显示屏幕还是让我最终选择了Carbon，毕竟Carbon也够轻薄了（重量和我原本在用的MacBook Air差不了多少）。把摄像头、指纹都试了一遍，使用都很便捷方便，机器自带2年的5G流量套餐应急应该也够了，毕竟现在找个WIFI或用手机开个热点也蛮方便的。整体来说这是一次非常满意的网购体验（再对京东快递的服务赞一个，24小时不到就送货上门了），ThinkPad X1Carbon不愧是商务办公好伴侣！
10,16033326822,2021-07-24 12:52:56,5,轻薄度超出预期，很好。流畅度肯定比我2012年底买的X250机械硬盘4G内存的快太多。没有分盘也懒得分了。用了一天半，暂时很好用，毕竟上了这个价格。
